appid,name,release_date,required_age,price,dlc_count,header_image,windows,mac,linux,metacritic_score,recommendations,supported_languages,full_audio_languages,publishers,positive,negative,average_playtime_forever,median_playtime_forever,discount,peak_ccu,pct_pos_total,num_reviews_total,tags_sep,publisher
1523650,Stargate: Timekeepers,2024-01-23,0.0,29.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1523650/header.jpg?t=1729693400,True,False,False,72,170,"['English', 'French', 'German', 'Spanish - Spain', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']","['English', 'Simplified Chinese']",['Slitherine Ltd.'],142,92,0,0,0,2,59.0,170.0,"['Strategy', 'Real Time Tactics', 'Stealth', 'Sci-fi', 'Exploration', 'Tactical', 'Singleplayer', '3D', 'RTS', 'Atmospheric', 'Female Protagonist', 'Fantasy', 'Action RTS', 'Adventure', 'Puzzle', 'Simulation']",Slitherine Ltd.
1841240,FOUNTAINS,2024-12-20,0.0,15.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1841240/header.jpg?t=1739052868,True,True,True,0,150,"['English', 'French', 'Russian', 'Spanish - Latin America', 'Portuguese - Brazil', 'Turkish', 'Simplified Chinese', 'Japanese']","['English', 'French', 'Russian', 'Spanish - Latin America', 'Portuguese - Brazil', 'Turkish', 'Simplified Chinese', 'Japanese']",['John Pywell'],166,20,0,0,0,12,88.0,170.0,"['Souls-like', 'Metroidvania', 'Action RPG', 'RPG', 'Hack and Slash', 'Exploration', 'Dark Fantasy', 'Nonlinear', 'Choices Matter', 'Multiple Endings', '2D', 'Top-Down', 'Lore-Rich', 'Singleplayer', 'Open World', 'Story Rich', 'Pixel Graphics', 'Fantasy', 'Magic', 'Medieval']",John Pywell
2738870,Hotel Business Simulator,2024-06-04,0.0,12.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2738870/header.jpg?t=1734946617,True,False,False,0,168,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Russian']","['English', 'Russian']",['Midnight Games'],0,0,0,0,0,4,45.0,169.0,"['RPG', 'Simulation', 'Exploration', 'Hidden Object', '3D', 'Cute', 'CRPG', 'First-Person', 'Realistic', 'America', 'Atmospheric', 'Family Friendly', 'Logic', 'Management', 'Relaxing', 'Funny', 'Building', 'Economy', 'Comedy', 'Casual']",Midnight Games
1574870,USC: Counterforce,2024-07-18,0.0,19.99,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1574870/header.jpg?t=1733735668,True,False,False,0,169,"['English', 'Simplified Chinese', 'German', 'Hungarian', 'Spanish - Latin America']","['English', 'Spanish - Latin America']",['Firesquid'],145,58,0,0,0,1,68.0,169.0,"['Military', 'Local Co-Op', 'Multiplayer', 'Singleplayer', 'Local Multiplayer', 'Turn-Based', 'Turn-Based Tactics', 'Difficult', 'Strategy RPG', 'Turn-Based Strategy', 'Procedural Generation', 'Character Customization', 'RPG', 'Strategy', 'Top-Down', 'Sci-fi', 'Turn-Based Combat', 'Tactical', 'Space', 'Crafting']",Firesquid
2510850,Slay the Minotaur,2024-02-22,0.0,4.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2510850/header.jpg?t=1729099344,True,False,False,0,169,['English'],['English'],['Cache of Bones'],166,10,23,23,0,3,94.0,169.0,"['Action Roguelike', 'Hack and Slash', 'Dungeon Crawler', 'Rogue-lite', 'Arcade', 'Action RPG', 'Rogue-like', 'RPG', 'Third Person', '3D', 'Horror', 'Action', 'Stylized', 'Loot', 'Mythology', 'Adventure', 'Singleplayer', 'Replay Value', 'Indie', 'Gore']",Cache of Bones
1584690,TrinityS,2024-04-25,0.0,14.99,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1584690/header.jpg?t=1717120836,True,False,False,0,169,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']","['Japanese', 'Traditional Chinese']",['Phoenixx Inc.'],155,52,0,0,0,10,70.0,169.0,"['Action', 'Casual', 'Top-Down', 'Online Co-Op', 'Multiplayer', 'Co-op', 'Arcade', 'Party-Based RPG', 'Action RPG', 'Magic', 'Stylized', 'Fantasy', 'Class-Based', 'Action RTS', 'PvE', 'Medieval', 'Tactical', 'Anime', '3D', 'Real Time Tactics']",Phoenixx Inc.
2998970,Summon: Joint escape,2024-10-03,0.0,0.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2998970/header.jpg?t=1727956799,True,False,False,0,167,"['English', 'Russian', 'German', 'Polish', 'Turkish', 'Czech', 'Slovak']","['Russian', 'Slovak']",['Goosix Games'],133,71,0,0,0,3,64.0,169.0,"['Action', 'Adventure', 'Memes', 'Co-op', 'Online Co-Op', 'Horror', 'Action-Adventure', 'Survival Horror', 'Puzzle', 'Exploration', 'Hidden Object', '3D', 'First-Person', 'Realistic', ""1990's"", 'Funny', 'Atmospheric', 'Survival', 'Open World', 'Singleplayer']",Goosix Games
2800450,Planetaries,2024-08-15,0.0,19.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2800450/header.jpg?t=1726649215,True,False,False,0,165,['English'],['English'],['EY-Studio'],111,66,0,0,0,4,62.0,168.0,"['Open World Survival Craft', 'Survival', 'Open World', 'Online Co-Op', 'Multiplayer', 'Building', 'Crafting', 'Exploration', 'Base-Building', 'Co-op', 'Tower Defense', 'Sandbox', 'Adventure', 'Sci-fi', 'Early Access', 'RPG', 'Action', 'PvE', 'Third Person', 'Singleplayer']",EY-Studio
1413250,Republic of Jungle,2024-02-08,0.0,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1413250/header.jpg?t=1729140939,True,True,True,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Thai', 'Traditional Chinese', 'Turkish']","['English', 'Turkish']",['Gerdoo Games'],127,39,0,0,0,15,76.0,168.0,"['Early Access', 'Multiplayer', 'Party Game', 'Social Deduction', 'Tabletop', 'Local Co-Op', 'Local Multiplayer', 'Replay Value', 'Co-op', 'PvP', 'Team-Based', 'Politics', 'Card Game', 'Board Game', 'Party', 'Hand-drawn', 'Cartoony', 'Family Friendly', 'Tutorial', 'Online Co-Op']",Gerdoo Games
1558000,[ECHOSTASIS],2024-05-30,0.0,19.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1558000/header.jpg?t=1727975781,True,False,False,0,164,['English'],['English'],['ENIGMA STUDIO'],161,15,0,0,0,0,91.0,167.0,"['Exploration', 'Cyberpunk', 'FPS', 'Psychedelic', 'Philosophical', 'Puzzle', 'Dystopian ', 'Story Rich', 'God Game', 'Shooter', '3D', 'First-Person', 'FMV', 'Horror', 'Psychological Horror', 'Transhumanism', 'Artificial Intelligence', 'Cinematic', 'Automation', 'Capitalism']",ENIGMA STUDIO
1001040,Glorious Companions,2024-12-19,0.0,19.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1001040/header.jpg?t=1734776163,True,False,False,0,166,"['English', 'Polish', 'French', 'German', 'Russian', 'Simplified Chinese', 'Turkish']","['English', 'Turkish']",['Ancient Forge'],121,68,0,0,0,1,62.0,167.0,"['Tactical RPG', 'Turn-Based Tactics', 'Sandbox', 'PvP', 'Turn-Based', 'Strategy RPG', 'Party-Based RPG', 'Turn-Based Strategy', 'Character Customization', 'RPG', 'Strategy', 'Isometric', '3D', 'Open World', 'Procedural Generation', 'Turn-Based Combat', 'Dark Fantasy', 'Fantasy', 'Tactical', 'Management']",Ancient Forge
3244210,Chonkers,2024-12-11,0.0,4.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3244210/header.jpg?t=1739871066,True,False,True,0,162,['English'],['English'],['Solar Eclipse Games'],164,32,0,0,0,262,81.0,166.0,"['Cats', 'Cozy', 'Clicker', 'Creature Collector', 'Idler', 'Wholesome', 'Cute', 'Relaxing', 'Collectathon', 'Colorful', 'Pixel Graphics', 'Casual', 'Atmospheric', 'Life Sim', 'Economy', 'Capitalism', '2D', 'Singleplayer', 'Simulation', 'Isometric']",Solar Eclipse Games
832500,3 Minutes to Midnight® - A Comedy Graphic Adventure,2024-08-22,0.0,17.49,4,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/832500/header.jpg?t=1738847680,True,True,True,81,164,"['English', 'German', 'French', 'Spanish - Spain', 'Portuguese - Brazil', 'Catalan', 'Russian', 'Simplified Chinese']","['English', 'Simplified Chinese']",['Scarecrow Studio'],187,23,0,0,30,7,86.0,166.0,"['Adventure', 'Point & Click', 'Comedy', 'Puzzle', 'Singleplayer', 'Funny', 'Story Rich', '2D', 'Hand-drawn', 'Choices Matter', 'Cartoon', 'Nostalgia', 'Drama', 'Robots', 'Family Friendly', 'Colorful', ""1990's"", 'Cult Classic', 'Retro', 'Classic']",Scarecrow Studio
2705230,FALL,2024-10-20,0.0,9.99,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2705230/header.jpg?t=1734801324,True,False,False,0,167,"['Simplified Chinese', 'English', 'Traditional Chinese', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Korean']","['Simplified Chinese', 'English', 'Korean']",['谭浩翔'],156,15,0,0,0,0,90.0,164.0,"['Zombies', 'Post-apocalyptic', 'Female Protagonist', 'Top-Down Shooter', 'Rogue-like', 'Survival', 'RPG', 'Singleplayer', 'Horror', 'Top-Down', 'Action Roguelike', 'Adventure', 'Action', 'Simulation', 'Strategy', 'Military', 'God Game', 'Action-Adventure', '3D Platformer', '3D']",谭浩翔
1203670,Demolish & Build 3,2024-09-11,0.0,19.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1203670/header.jpg?t=1726063695,True,False,False,0,164,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Simplified Chinese']","['English', 'Simplified Chinese']",['Demolish Games S.A.'],80,88,0,0,0,8,45.0,164.0,"['Simulation', 'Indie', 'First-Person', 'Realistic', 'Driving', 'Family Friendly', 'Management', 'Relaxing', 'Singleplayer', 'Strategy', 'Destruction', 'Life Sim', 'Economy', 'Physics', 'Resource Management', 'Action', 'Adventure', 'Immersive Sim', 'Funny', 'Remake']",Demolish Games S.A.
1866980,Worlds of Aria,2024-09-24,0.0,14.99,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1866980/header.jpg?t=1739825254,True,True,False,0,161,"['French', 'English', 'German', 'Simplified Chinese']","['French', 'English', 'Simplified Chinese']",['Ishtar Games'],233,18,58,58,0,5,91.0,163.0,"['Co-op', 'Local Multiplayer', 'Singleplayer', 'Magic', 'Comedy', 'Party-Based RPG', 'Dice', 'Adventure', 'Tabletop', 'Board Game', 'RPG', '3D', 'Funny', 'Choices Matter', 'Choose Your Own Adventure', 'Co-op Campaign', 'Multiple Endings', 'Fantasy', 'Medieval', 'Multiplayer']",Ishtar Games
3147900,Meddl Dash,2024-09-09,0.0,0.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3147900/header.jpg?t=1739297397,True,False,False,0,159,['German'],['German'],['Rainer Zufall'],194,0,0,0,0,3,100.0,163.0,"['Adventure', 'Action', 'Racing', 'Simulation', 'Sports', 'Action-Adventure', 'Action RPG', 'Dating Sim', 'Automobile Sim', 'God Game', '3D Platformer', 'Outbreak Sim', 'Exploration', 'Immersive Sim', 'Combat Racing', 'Political Sim', '3D', 'Third Person', 'Atmospheric', 'Dark Humor']",Rainer Zufall
3128570,法医探案团之碎嘴小诗,2025-02-10,0.0,3.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3128570/header.jpg?t=1739246665,True,True,False,0,160,['Simplified Chinese'],['Simplified Chinese'],['芒果互娱'],141,29,0,0,0,22,82.0,162.0,"['RPG', 'Interactive Fiction', 'FMV', 'Drama', 'Adventure', 'Mystery', 'Puzzle', 'Strategy', 'Female Protagonist', 'Investigation', 'Logic', 'Emotional', 'Supernatural', 'Science', 'Cinematic', 'First-Person', 'Multiple Endings', 'Exploration', 'Singleplayer']",芒果互娱
2508980,PATHOGEN X,2024-07-21,0.0,5.99,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2508980/header.jpg?t=1729327374,True,False,False,0,162,"['English', 'French', 'German', 'Russian', 'Japanese', 'Simplified Chinese']","['English', 'Russian', 'Simplified Chinese']","[""BraveCat'Studios""]",150,31,0,0,40,0,80.0,162.0,"['Survival Horror', 'FPS', 'Horror', 'Zombies', 'Shooter', 'Singleplayer', 'First-Person', 'Action', 'Indie', 'Adventure', 'Gore', 'Atmospheric', 'Dark', 'Casual', 'Physics', 'Linear', 'Exploration', 'Story Rich', 'Controller', 'Local Multiplayer']",BraveCat'Studios
3139890,恐龙岛(巨兽岛),2025-01-16,0.0,14.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3139890/header.jpg?t=1738979519,True,False,False,0,157,['Simplified Chinese'],['Simplified Chinese'],['GIANT BEAST STUDIO'],107,52,0,0,0,88,67.0,162.0,"['Dinosaurs', 'PvP', 'Massively Multiplayer', 'Adventure', 'Open World', 'Base-Building', '3D Platformer', 'Action-Adventure', '3D', 'RPG', 'Third Person', 'Action']",GIANT BEAST STUDIO
1478850,Vendir: Plague of Lies,2024-05-30,0.0,8.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1478850/header.jpg?t=1717138373,True,False,False,0,161,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Greek', 'Hungarian', 'Japanese', 'Polish', 'Portuguese - Portugal', 'Russian', 'Turkish', 'Ukrainian', 'Indonesian', 'Danish', 'Dutch', 'Finnish', 'Korean', 'Norwegian', 'Portuguese - Brazil', 'Swedish']","['English', 'Swedish']",['Early Morning Studio'],140,42,0,0,40,1,75.0,161.0,"['CRPG', 'Turn-Based Combat', 'Dark Fantasy', 'Story Rich', 'Tactical RPG', 'RPG', 'Exploration', 'Atmospheric', 'Strategy', 'Party-Based RPG', 'Fantasy', 'Minimalist', 'Character Customization', 'Strategy RPG', 'Choices Matter', 'Isometric', 'Conversation', 'Singleplayer', 'Dark Humor', 'Dark']",Early Morning Studio
2558200,Call of Sentinels,2024-08-29,0.0,7.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2558200/header.jpg?t=1728657936,True,False,False,0,160,"['English', 'German', 'Spanish - Spain', 'Russian', 'Portuguese - Brazil', 'Simplified Chinese', 'Japanese']","['English', 'Russian', 'Japanese']",['A17 Games'],154,34,0,0,0,2,78.0,160.0,"['Action Roguelike', 'Bullet Hell', 'Hack and Slash', 'Twin Stick Shooter', 'Rogue-lite', 'Traditional Roguelike', ""Beat 'em up"", 'PvP', 'Arcade', 'Action RPG', 'Rogue-like', 'Character Customization', 'RPG', 'Top-Down', 'Controller', 'Procedural Generation', 'Action', 'Colorful', 'Dark Fantasy', 'Singleplayer']",A17 Games
2403340,大科学家,2025-01-12,0.0,0.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2403340/header.jpg?t=1737302327,True,False,False,0,0,['Simplified Chinese'],['Simplified Chinese'],['箱社'],147,9,0,0,0,9,94.0,160.0,"['RPG', 'Visual Novel', 'Interactive Fiction', 'JRPG', 'Casual', '2D', '2D Platformer', 'Anime', 'Cartoon', 'Cartoony', 'Drama', 'Post-apocalyptic', 'Mystery', 'Lore-Rich', 'Crafting', 'Story Rich', 'Turn-Based Combat', 'Multiple Endings', 'Singleplayer', 'Free to Play']",箱社
3030250,Aunt Fatima - خالة فاطمة,2024-10-31,0.0,11.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3030250/header.jpg?t=1737753410,True,False,False,0,155,"['English', 'Arabic']",['Arabic'],['Abdulla Al Hamad (DRTH)'],144,20,0,0,0,3,87.0,159.0,"['Adventure', 'Horror', 'Exploration', 'Story Rich', 'Dark', 'Singleplayer', 'Survival', 'Stealth', 'Indie', 'Gore', 'Immersive', '3D']",Abdulla Al Hamad (DRTH)
2627780,DATE A LIVE: Ren Dystopia,2024-09-05,0.0,23.99,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2627780/header.jpg?t=1725644909,True,False,False,0,158,"['English', 'Japanese', 'Traditional Chinese']","['Japanese', 'Traditional Chinese']",['Idea Factory International'],214,6,0,0,40,10,96.0,159.0,"['Visual Novel', 'Simulation', 'Dating Sim', 'Anime', 'Romance', 'Casual', 'Cute', 'Colorful', '2D', 'Drama', 'Story Rich', 'Fantasy', 'Singleplayer', 'RPG', 'Mature', 'Nudity', 'Sexual Content', 'Action', 'NSFW', 'Hentai']",Idea Factory International
2773520,完美恋人~fragile love,2024-08-11,0.0,3.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2773520/header.jpg?t=1736241990,True,False,False,0,159,['Simplified Chinese'],['Simplified Chinese'],['XUWULE制作组'],163,22,0,0,0,1,87.0,159.0,"['Visual Novel', 'LGBTQ+', 'Female Protagonist', 'Casual', 'Dating Sim', 'Romance', 'RPG', 'Story Rich', 'Word Game', 'JRPG', 'Multiple Endings', 'Adventure', '2D', '2D Platformer', 'Anime', 'Singleplayer', 'Indie', 'Sexual Content']",XUWULE制作组
3122990,Elder Legacy: Survival,2024-10-25,0.0,17.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3122990/header.jpg?t=1729893662,True,False,False,0,157,"['English', 'Russian', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Hungarian', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Turkish', 'Finnish', 'Czech', 'Swedish', 'Serbian']","['English', 'Russian', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Hungarian', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Turkish', 'Finnish', 'Czech', 'Swedish', 'Serbian']",['Honor Games'],146,50,0,0,0,3,73.0,158.0,"['Early Access', 'Mythology', 'Building', 'Open World', 'Survival', 'Sandbox', 'Action', 'Action RPG', 'Co-op', 'Adventure', 'Spectacle fighter', 'Historical', 'Simulation', 'Magic', 'Souls-like', 'Atmospheric', 'Singleplayer', 'Dark Fantasy', 'Third Person', 'RPG']",Honor Games
2803360,Project L33T,2024-07-25,0.0,14.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2803360/header.jpg?t=1734718961,True,False,False,0,155,['English'],['English'],['Holmgard Games'],161,126,0,0,0,4,49.0,158.0,"['Early Access', 'Action', 'RPG', 'FPS', 'Looter Shooter', 'Shooter', 'Sandbox', 'Outbreak Sim', '3D', 'First-Person', 'Cinematic', 'Realistic', 'Aliens', 'Atmospheric', 'Crafting', 'Loot', 'Military', 'Modern', 'Nature', 'Post-apocalyptic']",Holmgard Games
2756390,A fascinating story,2024-06-14,0.0,9.99,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2756390/header.jpg?t=1740216757,True,False,False,0,156,"['Simplified Chinese', 'English', 'Russian', 'Japanese', 'Traditional Chinese', 'Korean']","['Simplified Chinese', 'Japanese', 'Korean']",['Lovely Games'],131,49,0,0,25,0,68.0,158.0,"['Sexual Content', 'Nudity', 'Mature', 'Interactive Fiction', 'NSFW', 'Dating Sim', 'Story Rich', 'Singleplayer', 'Comedy', 'Hentai', 'Life Sim', 'Cinematic', 'Strategy', 'Visual Novel', 'Romance', 'Casual', '2D Platformer', 'VR', 'Indie', 'Simulation']",Lovely Games
1991300,Closer the Distance,2024-08-01,0.0,19.99,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1991300/header.jpg?t=1734425503,True,False,False,85,155,"['English', 'French', 'German', 'Spanish - Spain', 'Simplified Chinese']","['English', 'German', 'Simplified Chinese']",['Skybound Games'],174,17,21,21,0,6,90.0,156.0,"['Narrative', 'Life Sim', 'Story Rich', 'Female Protagonist', 'Drama', 'Point & Click', 'Emotional', 'Choices Matter', 'Casual', 'Isometric', 'Stylized', 'Atmospheric', 'Philosophical', 'Relaxing', 'Narration', 'Simulation', 'Singleplayer', 'Immersive', 'Indie']",Skybound Games
1647310,卫国战争 The Patriotic War,2024-10-02,0.0,11.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1647310/header.jpg?t=1741267592,True,False,False,0,156,"['Simplified Chinese', 'English', 'Russian']","['Simplified Chinese', 'Russian']","['LING YUN CO.,LTD.']",147,25,0,0,0,5,83.0,156.0,"['Strategy', 'Shooter', 'Military', 'War', 'Singleplayer', 'Action', 'Early Access', 'Indie', 'Top-Down Shooter', 'World War II', 'Action-Adventure', 'RTS', 'Real Time Tactics', 'Top-Down', 'Cartoon', 'Cartoony', 'Historical', 'Tanks', 'Combat', 'Tactical RPG']","LING YUN CO.,LTD."
1933370,Mark of the Deep,2025-01-24,0.0,29.99,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1933370/header.jpg?t=1740112450,True,False,False,0,143,"['English', 'Portuguese - Brazil', 'French', 'German', 'Japanese', 'Korean', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese', 'Turkish']","['English', 'Portuguese - Brazil', 'Turkish']",['Light Up Games'],166,39,0,0,0,15,78.0,156.0,"['Pirates', 'Action-Adventure', 'Singleplayer', 'Souls-like', 'Metroidvania', 'Story Rich', 'Action', 'Adventure', 'Exploration', 'Action Roguelike', 'Rogue-like', 'Dark Fantasy', 'Isometric', 'Atmospheric', 'Multiple Endings', 'Combat', 'Narrative', 'Fantasy', 'Controller', 'Stylized']",Light Up Games
